artistName,endTime,source,trackName,valence,duration_ms
Jamal Jordan,2019-06-12 14:36,0,Swap Meet,0.312,168267.0
Bubba Sparxxx,2019-06-12 14:40,0,Ms. New Booty,0.609,252653.0
Warhol.SS,2019-06-12 14:43,0,New Year,0.477,215745.0
Kool John,2019-06-12 14:47,0,Blue Hunnids,0.132,196905.0
10k.Caash,2019-06-12 14:48,0,Aloha (feat. GUN40),0.635,87707.0
YG,2019-06-12 14:51,0,Why You Always Hatin?,0.38,196600.0
Nebu Kiniza,2019-06-12 14:52,0,Gassed Up,0.45,193911.0
Rockie Fresh,2019-06-12 14:55,0,Must Be,0.463,161741.0
P-Lo,2019-06-12 14:58,0,bamboo,0.547,159065.0
Keak Da Sneak,2019-06-12 14:58,0,Superhyphy,0.617,204907.0
HoodRich Pablo Juan,2019-06-12 15:02,0,Faygo Creame (feat. Lil Duke),0.86,242184.0
Iamsu!,2019-06-12 15:05,0,Don't Stop,,
Big Sean,2019-06-12 15:12,0,So Good (& Metro Boomin),0.566,268720.0
Saweetie,2019-06-12 15:15,0,Up Now (feat. G-Eazy and Rich The Kid),0.127,198088.0
LoveRance,2019-06-12 15:19,0,UP!,0.468,256766.0
Problem,2019-06-12 15:34,0,D2b (feat. Bad Lucc & The Homegirl),0.466,258809.0
Robin Schulz,2019-06-12 15:34,0,All This Love (feat. Harlœ),0.425,164797.0
DaBaby,2019-06-12 15:35,0,Suge,0.844,163320.0
Texas,2019-06-12 15:35,0,Summer Son,0.903,244800.0
Squeeze,2019-06-12 15:35,0,Pulling Mussels (From The Shell),0.901,238133.0
Offset,2019-06-12 15:38,0,Clout (feat. Cardi B),0.424,205803.0
Tyga,2019-06-12 15:42,0,Goddamn (feat. A Boogie wit da Hoodie),0.42,211040.0
Tory Lanez,2019-06-12 15:56,0,Freaky,0.363,173926.0
YG,2019-06-12 16:01,0,Go Loko,0.142,299227.0
Young Thug,2019-06-12 16:05,0,The London (feat. J. Cole & Travis Scott),0.179,200107.0
Future,2019-06-12 16:07,0,Government Official,0.321,150760.0
DaBaby,2019-06-12 16:58,0,Baby Sitter (feat. Offset),0.394,157693.0
DJ Khaled,2019-06-12 17:00,0,Wish Wish (feat. Cardi B & 21 Savage),0.853,202625.0
Mustard,2019-06-12 17:04,0,Pure Water (with Migos),0.137,192471.0
J. Cole,2019-06-12 17:07,0,MIDDLE CHILD,0.463,213594.0
A Boogie Wit da Hoodie,2019-06-12 17:10,0,Swervin (feat. 6ix9ine),0.434,189487.0
Tyga,2019-06-12 17:13,0,Legendary (feat. Gunna),0.397,152532.0
Polo G,2019-06-12 17:16,0,Pop Out (feat. Lil Tjay),0.261,166560.0
Lil Uzi Vert,2019-06-12 17:20,0,Sanguine Paradise,0.207,243976.0
Post Malone,2019-06-12 17:23,0,Wow. - Remix,0.486,170053.0
ScHoolboy Q,2019-06-12 17:26,0,Floating (feat. 21 Savage),0.543,186827.0
NAV,2019-06-12 17:28,0,Tap (feat. Meek Mill),0.452,148278.0
Meek Mill,2019-06-12 17:31,0,Going Bad (feat. Drake),0.544,180522.0
Roddy Ricch,2019-06-12 17:35,0,Out Tha Mud,0.165,212052.0
Nipsey Hussle,2019-06-12 17:38,0,Grinding All My Life,0.246,175040.0
DaBaby,2019-06-12 17:40,0,Goin Baby,0.678,141827.0
Tyla Yaweh,2019-06-12 17:43,0,Salute (feat. French Montana),0.588,182957.0
Tyga,2019-06-12 17:46,0,Haute (feat. J Balvin & Chris Brown),0.349,160877.0
City Girls,2019-06-12 17:48,0,Act Up,0.313,158332.0
Gunna,2019-06-12 17:51,0,Speed It Up,0.435,179022.0
Roddy Ricch,2019-06-12 17:54,0,Die Young,0.365,157657.0
Tory Lanez,2019-06-12 17:58,0,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,0.451,248521.0
Cardi B,2019-06-12 18:01,0,Press,0.243,143792.0
Marshmello,2019-06-12 18:22,0,Light It Up (with Tyga & Chris Brown),0.598,137448.0
G-Eazy,2019-06-12 20:51,0,"West Coast (feat. Blueface, ALLBLACK & YG)",0.805,256967.0
Drake,2019-06-12 20:53,0,Nonstop,0.422,238614.0
Megan Thee Stallion,2019-06-12 20:53,0,Cash Shit (feat. DaBaby),0.549,192540.0
Rich The Kid,2019-06-12 20:56,0,Splashin,0.379,177864.0
Mustard,2019-06-12 20:59,0,"100 Bands (feat. Quavo, 21 Savage, YG & Meek Mill)",0.157,179388.0
GoldLink,2019-06-12 21:02,0,Maniac,0.0813,189613.0
Tory Lanez,2019-06-12 21:05,0,Broke Leg (with Quavo & Tyga),0.642,165605.0
Blueface,2019-06-12 21:07,0,Thotiana,0.391,129264.0
French Montana,2019-06-12 21:10,0,Slide (feat. Blueface & Lil Tjay),0.591,186344.0
London On Da Track,2019-06-12 21:14,0,Throw Fits (feat. City Girls & Juvenile),0.557,203931.0
Megan Thee Stallion,2019-06-12 21:17,0,Big Ole Freak,0.627,214851.0
Travis Scott,2019-06-12 21:20,0,YOSEMITE,0.144,150043.0
Shordie Shordie,2019-06-12 21:22,0,Bitchuary,0.44,134213.0
PnB Rock,2019-06-12 21:25,0,I Like Girls (feat. Lil Skies),0.784,151054.0
Kodak Black,2019-06-12 21:44,0,ZEZE,0.504,228760.0
Lil Baby,2019-06-12 21:46,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
Lil Tecca,2019-06-12 21:46,0,Ransom,0.226,131240.0
A$AP Rocky,2019-06-12 21:47,0,Praise The Lord (Da Shine) (feat. Skepta),0.294,205040.0
Stormzy,2019-06-12 21:48,0,Vossi Bop,0.428,196267.0
Lady Gaga,2019-06-12 21:51,0,Shallow,0.323,215733.0
Chingy,2019-06-12 21:55,0,Pullin' Me Back,0.587,234133.0
Juanes,2019-06-12 21:59,0,A Dios Le Pido,0.94,205373.0
Big Sean,2019-06-12 22:02,0,Who's Stopping Me (& Metro Boomin),0.763,213600.0
Zack Fox,2019-06-12 22:05,0,Square Up,0.616,132923.0
Rainbow Kitten Surprise,2019-06-12 22:07,0,It's Called: Freefall,0.281,152293.0
Run The Jewels,2019-06-12 22:11,0,Legend Has It,0.467,205867.0
DJ Shadow,2019-06-12 22:14,0,Nobody Speak,0.304,195966.0
Bad Bunny,2019-06-12 22:18,0,NI BIEN NI MAL,0.337,236216.0
Los Tigres Del Norte,2019-06-12 22:21,0,Contrabando Y Traición,0.88,206293.0
Banda El Recodo,2019-06-12 22:25,0,Y Llegaste Tú,0.976,196893.0
T-Pain,2019-06-12 22:29,0,Bartender (feat. Akon),0.405,238800.0
Zedd,2019-06-12 22:30,0,Spectrum,0.407,243413.0
Zedd,2019-06-14 12:06,0,Spectrum,0.407,243413.0
Run The Jewels,2019-06-14 12:10,0,Close Your Eyes (And Count To Fuck),0.498,234160.0
Spencer Sutherland,2019-06-14 13:05,0,Tell Me,0.554,198736.0
Bad Bunny,2019-06-14 13:05,0,Si Estuviésemos Juntos,0.158,169248.0
Sueco the Child,2019-06-14 13:07,0,fast,0.527,144000.0
Edwin Luna y La Trakalosa de Monterrey,2019-06-14 13:10,0,Fíjate Que Si,0.617,204587.0
Mac Miller,2019-06-14 13:11,0,Ladders,0.291,287040.0
Samsa,2019-06-14 13:15,0,Butterflies,0.925,199184.0
Fat Joe,2019-06-14 13:27,0,What's Luv? (feat. Ja-Rule & Ashanti),0.919,267093.0
Bill Withers,2019-06-14 13:29,0,Ain't No Sunshine,0.443,186629.0
Lil Baby,2019-06-14 13:32,0,Drip Too Hard (Lil Baby & Gunna),0.389,145543.0
Rae Sremmurd,2019-06-14 13:35,0,This Could Be Us,0.758,206307.0
Mac Miller,2019-06-14 13:39,0,My Favorite Part,0.718,216000.0
Jennifer Lopez,2019-06-14 13:56,0,Te Guste,0.222,222787.0
Sueco the Child,2019-06-14 14:39,0,fast,0.527,144000.0
ABBA,2019-06-14 14:43,0,Mamma Mia,0.83,215267.0
The Game,2019-06-14 14:47,0,The Game & Skrillex: El Chapo,0.591,220079.0
Mijares,2019-06-14 14:47,0,Si Me Tenías,0.27,239996.0
AJR,2019-06-14 14:51,0,Sober Up,0.772,218763.0
Zedd,2019-06-14 14:55,0,Lost At Sea,0.305,225840.0
Yung Bae,2019-06-14 14:57,0,Holding Your Hand,0.53,133146.0
Carlos Baute,2019-06-14 15:02,0,Colgando en tus manos (con Marta Sánchez),0.875,230280.0
Sean Kingston,2019-06-14 15:06,0,Island Queen,0.73,222240.0
Amanda Miguel,2019-06-14 15:10,0,Él Me Mintió,0.478,219585.0
Alejandro Fernandez,2019-06-14 15:13,0,Como Quien Pierde una Estrella,0.616,215000.0
Sean Kingston,2019-06-14 15:13,0,Beautiful Girls,0.769,225373.0
Drake,2019-06-14 15:13,0,Lust For Life,0.0853,176179.0
Ludacris,2019-06-14 15:13,0,Good Lovin,0.598,223440.0
Drake,2019-06-14 15:16,0,Ignant Shit (feat. Lil Wayne),0.121,302492.0
Drake,2019-06-14 15:19,0,One Dance,0.37,173987.0
Drake,2019-06-14 15:20,0,Congratulations,0.125,332530.0
Oliver Tree,2019-06-14 15:22,0,Miracle Man,0.687,124579.0
Joji,2019-06-14 15:25,0,Sanctuary,0.316,180019.0
Free Nationals,2019-06-14 15:26,0,Time,0.296,210280.0
Dominic Fike,2019-06-14 15:28,0,Açaí Bowl,0.352,177400.0
"Tyler, The Creator",2019-06-14 15:32,0,NEW MAGIC WAND,0.464,195320.0
Tyla Yaweh,2019-06-14 15:34,0,High Right Now,0.127,163168.0
Verzache,2019-06-14 15:35,0,Cable,0.225,168000.0
GASHI,2019-06-14 15:38,0,Roses,0.391,169574.0
GOLDN,2019-06-14 15:40,0,dying together,0.583,156217.0
Russ,2019-06-14 15:43,0,CIVIL WAR,0.496,144507.0
Oliver Tree,2019-06-14 15:46,0,Hurt - NGHTMRE Remix,0.394,226207.0
Cuco,2019-06-14 15:50,0,Bossa No Sé (feat. Jean Carter),0.433,201264.0
Zaia,2019-06-14 15:53,0,WASTE MY TIME,0.39,177772.0
Black Grapefruit,2019-06-14 15:53,0,0122,0.202,230323.0
Ed Sheeran,2019-06-14 15:56,0,I Don't Care (with Justin Bieber) - Loud Luxury Remix,0.518,194754.0
Ed Sheeran,2019-06-14 15:56,0,Cross Me (feat. Chance the Rapper & PnB Rock),0.607,206187.0
Aminé,2019-06-14 15:58,0,Veggies,0.655,203653.0
Aminé,2019-06-14 17:16,0,Veggies,0.655,203653.0
THEY.,2019-06-14 17:19,0,Africa,0.666,188114.0
JPEGMAFIA,2019-06-14 17:46,0,Thug Tears,0.779,198310.0
JID,2019-06-14 17:50,0,Off Deez (with J. Cole),0.431,213358.0
DRAM,2019-06-14 17:52,0,Workaholic (Bonus),0.225,143025.0
Aries,2019-06-14 17:55,0,DEITY,0.498,152727.0
Isaiah Rashad,2019-06-14 17:58,0,Dressed Like Rappers,0.486,206321.0
Joey Purp,2019-06-14 17:59,0,Girls @ (feat. Chance the Rapper),0.621,212950.0
Joey Purp,2019-06-14 18:24,0,Girls @ (feat. Chance the Rapper),0.621,212950.0
Saba,2019-06-14 18:27,0,Westside Bound 3,0.588,177246.0
Vic Mensa,2019-06-14 18:32,0,U Mad,0.482,299800.0
Injury Reserve,2019-06-14 18:35,0,See You Sweat,0.205,190638.0
Valee,2019-06-14 18:39,0,Womp Womp,0.493,226533.0
KIDS SEE GHOSTS,2019-06-14 18:41,0,Fire,0.734,153351.0
Beast Coast,2019-06-14 18:44,0,"Far Away (feat. Kirk Knight, Meechy Darko, Erick The Architect & Nyck Caution)",0.358,188040.0
Boogie,2019-06-14 18:47,0,Self Destruction,0.797,160067.0
Jaden,2019-06-14 18:51,0,Icon,0.49,220996.0
Flatbush Zombies,2019-06-14 18:54,0,Best American,0.235,235630.0
Bas,2019-06-14 19:38,0,Mook In New Mexico,0.229,197640.0
EARTHGANG,2019-06-14 19:42,0,Momma Told Me,0.416,234893.0
Smino,2019-06-14 19:45,0,L.M.F.,0.864,188500.0
Jack Harlow,2019-06-14 19:47,0,NUN FREE (feat. 2forwOyNE),0.446,208193.0
Quinn XCII,2019-06-14 19:47,0,Flare Guns,0.457,240013.0
Ja Rule,2019-06-14 19:52,0,Mesmerize,0.391,278720.0
T-Pain,2019-06-14 19:55,0,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),0.594,227960.0
T-Pain,2019-06-14 19:59,0,Up Down (Do This All Day) (feat. B.o.B),0.469,231893.0
The Pharcyde,2019-06-14 20:04,0,Passin' Me By,0.613,303493.0
Mase,2019-06-14 20:08,0,Feel so Good,0.536,203627.0
Youngbloodz,2019-06-14 20:12,0,Snap Yo Fingers,0.626,274387.0
T-Pain,2019-06-14 20:16,0,I'm Sprung,,
2Pac,2019-06-14 20:17,0,All Eyez On Me,0.858,307773.0
Taylor Swift,2019-06-14 20:20,0,You Need To Calm Down,0.714,171360.0
Mark B.,2019-06-14 20:20,0,Me Llueven,0.6,165995.0
Felix Cartal,2019-06-14 20:24,0,Love Me,0.21,221901.0
MEDUZA,2019-06-14 20:26,0,Piece Of Your Heart,0.631,152913.0
MAX,2019-06-14 20:29,0,Love Me Less (feat. Quinn XCII),0.771,177670.0
DiRTY RADiO,2019-06-14 20:32,0,My Feelings,0.661,180262.0
King Princess,2019-06-14 20:35,0,1950,0.269,225133.0
Madeon,2019-06-14 20:35,0,All My Friends,0.685,204613.0
Lizzo,2019-06-14 20:38,0,Truth Hurts,0.412,173325.0
Zak Abel,2019-06-14 20:41,0,You Come First (feat. Saweetie),0.611,191255.0
Zedd,2019-06-14 20:44,0,Happy Now,0.458,207030.0
SHY Martin,2019-06-14 20:45,0,Just a Little Longer,0.634,206204.0
SHY Martin,2019-06-14 21:57,0,Just a Little Longer,0.634,206204.0
Oliver Tree,2019-06-14 21:59,0,Miracle Man,0.687,124579.0
Ja Rule,2019-06-14 22:00,0,Always On Time,0.839,245133.0
Billie Eilish,2019-06-14 22:03,0,bury a friend,0.196,193143.0
Los Cenzontles,2019-06-14 22:07,0,Asi Es Tecolotlan,0.834,219053.0
Ne-Yo,2019-06-14 22:09,0,Miss Independent,0.713,232000.0
Ms. Lauryn Hill,2019-06-14 22:13,0,Doo Wop (That Thing) - Edit,0.635,240667.0
Mac Miller,2019-06-14 22:17,0,Jet Fuel,0.284,345213.0
Oliver Tree,2019-06-14 22:20,0,Alien Boy,0.484,163525.0
Bobby Caldwell,2019-06-14 22:24,0,What You Won't Do for Love,0.798,286493.0
"Grover Washington, Jr.",2019-06-14 22:29,0,Just the Two of Us (feat. Bill Withers),0.624,237106.0
LCD Soundsystem,2019-06-14 22:34,0,"New York, I Love You but You're Bringing Me Down",0.0909,335480.0
Lloyd,2019-06-14 22:38,0,Get It Shawty - Main,0.674,209533.0
Willie Nelson,2019-06-14 22:38,0,On the Road Again - Live,0.802,153107.0
Willie Nelson,2019-06-15 01:19,0,On the Road Again - Live,0.802,153107.0
"Tyler, The Creator",2019-06-15 01:24,0,IFHY,0.274,319253.0
Bad Bunny,2019-06-15 01:29,0,Desde el Corazón,0.368,127040.0
Iyaz,2019-06-15 01:57,0,Replay,0.195,182307.0
Drake,2019-06-15 03:40,0,Marvins Room,0.312,347227.0
Drake,2019-06-16 18:39,0,Marvins Room,0.312,347227.0
Kanye West,2019-06-16 18:44,0,Blame Game,0.636,469867.0
Usher,2019-06-16 18:44,0,Yeah! (feat. Lil Jon & Ludacris),0.583,250373.0
Emmanuel,2019-06-16 18:44,0,"La Chica De Humo - En Vivo Desde Auditorio Nacional, México/ 2007",0.647,338107.0
Bad Bunny,2019-06-16 18:47,0,Solo de Mi,0.15,197968.0
Simon Grossmann,2019-06-16 18:50,0,Brisita de Fe,0.41,214887.0
Simon Grossmann,2019-06-16 23:36,0,Brisita de Fe,0.41,214887.0
Simon Grossmann,2019-06-17 13:09,0,Brisita de Fe,0.41,214887.0
Zack Fox,2019-06-17 14:57,0,Jesus Is The One (I Got Depression),0.327,112800.0
Zack Fox,2019-06-17 14:59,0,Square Up,0.616,132923.0
Au/Ra,2019-06-17 15:00,0,Panic Room,0.0636,237773.0
Zack Fox,2019-06-17 15:00,0,Jesus Is The One (I Got Depression),0.327,112800.0
Zack Fox,2019-06-17 15:00,0,Square Up,0.616,132923.0
Rascal Flatts,2019-06-17 15:05,0,Life is a Highway,0.673,276320.0
Ambar Lucid,2019-06-17 15:07,0,A letter to my younger self,0.725,138223.0
Marian Hill,2019-06-17 15:10,0,Down,0.0661,197773.0
G-Eazy,2019-06-17 15:14,0,Sober,0.182,203960.0
Bronco,2019-06-17 15:16,0,Sergio el Bailador,0.984,169600.0
Los Tigres Del Norte,2019-06-17 15:20,0,La Puerta Negra,0.969,203587.0
Logic,2019-06-17 15:24,0,I Love You Forever,0.245,256307.0
Keyshia Cole,2019-06-17 15:28,0,Let It Go,0.781,238333.0
Bad Bunny,2019-06-17 15:31,0,Solo de Mi,0.15,197968.0
Eminem,2019-06-17 15:34,0,Good Guy (feat. Jessie Reyez),0.728,142192.0
Pedro Fernández,2019-06-17 15:37,0,Yo No Fui,0.903,292400.0
Alex Newell,2019-06-17 15:37,0,Nobody to Love,0.537,205133.0
Eminem,2019-06-17 15:38,0,Ken Kaniff - Skit,0.541,61800.0
Jim Gaffigan,2019-06-17 15:38,0,Weird If You Didn't Clap,0.122,185512.0
Sueco the Child,2019-06-17 15:38,0,fast,0.527,144000.0
Zack Fox,2019-06-17 15:38,0,Jesus Is The One (I Got Depression),0.327,112800.0
Zack Fox,2019-06-17 15:38,0,Square Up,0.616,132923.0
Oliver Tree,2019-06-17 15:40,0,Miracle Man,0.687,124579.0
Kanye West,2019-06-17 15:41,0,Barry Bonds,0.704,204307.0
Eminem,2019-06-17 15:44,0,Must Be The Ganja,0.794,242907.0
Logic,2019-06-17 15:44,0,Baby,0.197,238027.0
Drake,2019-06-17 15:45,0,The Calm,0.258,243724.0
Chingy,2019-06-17 15:45,0,One Call Away,0.962,276800.0
Eminem,2019-06-17 15:45,0,Sing For The Moment,0.185,339547.0
Hopsin,2019-06-17 15:45,0,Good Guys Get Left Behind,0.519,314680.0
Twista,2019-06-17 15:45,0,Slow Jamz,0.611,316053.0
Sean Kingston,2019-06-17 15:46,0,Your Sister,0.614,210333.0
Hopsin,2019-06-17 15:46,0,What's My Purpose,0.572,300067.0
Bliss n Eso,2019-06-17 15:46,0,Tear The Roof Off (feat. Watsky),0.664,206244.0
Antix,2019-06-17 15:46,0,The Price We Pay,0.369,268382.0
Kanye West,2019-06-17 15:46,0,No Mistakes,0.35,123040.0
Watsky,2019-06-17 15:46,0,My First Stalker,0.93,90840.0
Pedro Infante,2019-06-17 15:46,0,Presentimiento,0.985,144173.0
Rich Brian,2019-06-17 15:46,0,Tresspass,0.384,179181.0
Watsky,2019-06-17 15:50,0,Welcome To The Family,0.393,215947.0
Watsky,2019-06-17 15:53,0,All Like Whatever,0.514,163547.0
Watsky,2019-06-17 15:55,0,What Goes Up,0.208,162400.0
Watsky,2019-06-17 15:58,0,Fuck It Up,0.655,172507.0
Watsky,2019-06-17 16:01,0,Mean Ass Drunk,0.705,192640.0
Watsky,2019-06-17 16:04,0,Feels Alright,0.362,186640.0
Childish Gambino,2019-06-17 16:04,0,Bonfire,0.311,192947.0
Watsky,2019-06-17 16:04,0,Limo 4 Emos,0.733,199610.0
Watsky,2019-06-17 16:04,0,No Complaints No Conversation,0.879,190507.0
Watsky,2019-06-17 16:04,0,Whitecaps,0.299,212507.0
Childish Gambino,2019-06-17 16:04,0,You See Me,0.686,195373.0
Watsky,2019-06-17 16:04,0,All You Can Do,0.615,246653.0
Childish Gambino,2019-06-17 16:09,0,Be Alone,0.329,280687.0
Childish Gambino,2019-06-17 16:13,0,Freaks And Geeks,0.799,217104.0
Childish Gambino,2019-06-17 16:16,0,My Shine,0.292,212664.0
Childish Gambino,2019-06-17 16:20,0,Lights Turned On,0.511,233405.0
Childish Gambino,2019-06-17 16:25,0,Not Going Back,0.378,280870.0
Childish Gambino,2019-06-17 16:28,0,The Palisades,0.443,190915.0
J. Cole,2019-06-17 16:33,0,G.O.M.D.,0.304,301133.0
Aminé,2019-06-17 16:33,0,REEL IT IN,0.423,121347.0
BROCKHAMPTON,2019-06-17 17:37,0,BLEACH,0.718,273151.0
Aminé,2019-06-17 17:37,0,REEL IT IN,0.423,121347.0
SZA,2019-06-17 18:08,0,Power is Power (feat. The Weeknd & Travis Scott),0.172,211267.0
Jaden,2019-06-17 18:10,0,Beautiful Disruption,0.348,138031.0
Jaden,2019-06-17 18:10,0,Plastic,0.411,136760.0
Jaden,2019-06-17 18:12,0,Zoned,0.554,219690.0
Jaden,2019-06-17 18:12,0,New Direction,0.684,175493.0
Jaden,2019-06-17 18:12,0,Ninety,0.174,468168.0
Justin Bieber,2019-06-17 18:12,0,Never Say Never,0.633,227853.0
Jaden,2019-06-17 18:14,0,E,0.409,203173.0
Jaden,2019-06-17 18:16,0,L,0.144,569874.0
Jaden,2019-06-17 18:20,0,SYRE,0.214,234000.0
Jaden,2019-06-17 18:24,0,Fallen,0.231,262474.0
Jaden,2019-06-17 18:28,0,Icon,0.49,220996.0
Jaden,2019-06-17 18:29,0,Ninety,0.174,468168.0
Kanye West,2019-06-17 18:32,0,Hold My Liquor,0.0399,326947.0
Drake,2019-06-17 18:32,0,Marvins Room,0.312,347227.0
Jaden,2019-06-17 18:32,0,Breakfast (feat. A$AP Rocky),0.154,184599.0
QUE.,2019-06-17 18:36,0,OG Bobby Johnson,0.701,199432.0
Nas,2019-06-17 18:41,0,N.Y. State of Mind,0.887,293973.0
Hopsin,2019-06-17 18:43,0,Bout the Business,0.181,272361.0
A$AP Ferg,2019-06-17 18:46,0,Murda Something (feat. Waka Flocka Flame),0.329,199853.0
Denzel Curry,2019-06-17 18:50,0,Ultimate,0.75,189974.0
The Game,2019-06-17 18:54,0,Dope Boys,0.696,240507.0
Joey Bada$$,2019-06-17 18:55,0,ROCKABYE BABY,0.557,223553.0
Boosie Badazz,2019-06-17 18:58,0,Retaliation,0.223,185973.0
Dr. Dre,2019-06-17 19:03,0,Keep Their Heads Ringin',0.238,305573.0
Ybe,2019-06-17 19:04,0,California (feat. The Game & Ybe),0.0445,219640.0
Lil Wayne,2019-06-17 19:08,0,Problems,0.0993,208504.0
Lil Skies,2019-06-17 19:08,0,Nowadays (feat. Landon Cube),0.46,203908.0
The Game,2019-06-17 19:08,0,California Vacation,0.57,269347.0
Jim Gaffigan,2019-06-17 19:11,0,Seasons,0.163,501468.0
Jim Gaffigan,2019-06-17 19:11,0,Weird If You Didn't Clap,0.122,185512.0
Sueco the Child,2019-06-17 19:11,0,fast,0.527,144000.0
Jim Gaffigan,2019-06-17 19:11,0,Mary Had a Little Lamb,0.313,99986.0
Jim Gaffigan,2019-06-17 19:11,0,Belt,0.218,122980.0
Sean Kingston,2019-06-17 19:15,0,Why U Wanna Go,0.722,221840.0
Ryan Singer,2019-06-17 19:15,0,Snowglobal Warming,0.685,111256.0
BROCKHAMPTON,2019-06-17 19:18,0,RENTAL,0.514,213659.0
DRAM,2019-06-17 19:20,0,theGahdamnintro,0.244,105907.0
Green Day,2019-06-17 19:22,0,The Grouch,0.597,132080.0
Three Days Grace,2019-06-17 19:23,0,Drown - Live Acoustic - Rolling Stone Original (EP),0.35,242600.0
Jessie Mueller,2019-06-17 19:28,0,She Used to Be Mine,0.132,260573.0
Kendrick Lamar,2019-06-17 19:31,0,Backseat Freestyle,0.646,212653.0
Da Vinci's Notebook,2019-06-17 19:32,0,A New Car,0.0,14720.0
Dr. Dre,2019-06-17 19:32,0,Bar One,0.871,50653.0
The Lonely Island,2019-06-17 19:32,0,No Homo Outro,0.435,41440.0
Watsky,2019-06-17 19:32,0,The Legend Of Hardhead Ned,0.685,230147.0
Pedro Infante,2019-06-17 19:32,0,Maldita sea mi suerte,0.7,193040.0
Hopsin,2019-06-17 19:32,0,Hip Hop Sinister,0.0798,230000.0
JAY-Z,2019-06-17 19:32,0,Ni**as In Paris,0.769,219333.0
Pitbull,2019-06-17 19:48,0,Go Girl,0.761,229669.0
Steven Universe,2019-06-17 19:49,0,I Could Never Be (Ready),0.352,68678.0
A Tribe Called Quest,2019-06-17 19:52,0,Ego,0.629,197440.0
Andrew Garcia,2019-06-17 19:56,0,Too Fast - Acoustic,0.557,228403.0
B.o.B,2019-06-17 19:59,0,The Kids (feat. Janelle Monáe),0.587,206907.0
Gerardo Ortiz,2019-06-17 20:01,0,El Jicote,0.671,168613.0
Rick Astley,2019-06-17 20:05,0,Angels On My Side,0.573,215687.0
Drake,2019-06-17 20:08,0,Madiba Riddim,0.33,205163.0
Stephen Lynch,2019-06-17 20:09,0,Lorelei,0.127,296133.0
Stephen Lynch,2019-06-17 20:13,0,Tattoo,0.493,258973.0
Stephen Lynch,2019-06-17 20:17,0,No Meat,0.349,252960.0
Stephen Lynch,2019-06-17 20:42,0,So This Is Outer Space?,0.312,295413.0
Ski Mask The Slump God,2019-06-17 20:45,0,Faucet Failure,0.615,145627.0
Carolina Liar,2019-06-17 20:49,0,Show Me What I'm Looking For,0.355,240467.0
bbno$,2019-06-17 20:51,0,nursery,0.83,146286.0
Everything But The Girl,2019-06-17 20:54,0,Night and Day,0.2,175200.0
Ski Mask The Slump God,2019-06-17 20:57,0,BabyWipe,0.588,168627.0
Ski Mask The Slump God,2019-06-17 20:59,0,Catch Me Outside,0.615,145760.0
Aries,2019-06-17 21:02,0,SAYONARA,0.338,180789.0
Oliver Tree,2019-06-17 21:05,0,Hurt,0.501,145559.0
Raleigh Ritchie,2019-06-17 21:09,0,Time in a Tree,0.379,225631.0
Cliff Savage,2019-06-17 21:12,0,Uber,0.104,222981.0
Jacob Banks,2019-06-17 21:16,0,Unknown (To You),0.274,233160.0
Unlike Pluto,2019-06-17 21:17,0,Everything Black,0.395,228980.0
Felly,2019-06-17 21:20,0,Maple,0.57,162995.0
Chance the Rapper,2019-06-17 21:22,0,D.R.A.M. Sings Special,0.214,101590.0
Aries,2019-06-17 21:24,0,BAD NEWS,0.827,164155.0
Kota the Friend,2019-06-17 21:45,0,Camo (feat. Angel Haze),0.53,307706.0
Childish Major,2019-06-17 21:48,0,Happy Birthday (feat. SZA & Isaiah Rashad),0.623,182692.0
Steven Universe,2019-06-17 21:51,0,Stronger Than You,0.482,172636.0
Duckwrth,2019-06-17 21:54,0,THROWYOASSOUT,0.169,230227.0
Noah Kahan,2019-06-17 21:58,0,False Confidence,0.33,223400.0
The Blancos,2019-06-17 22:02,0,We're Tired,0.435,207067.0
Lil Wayne,2019-06-17 22:05,0,Uproar,0.884,194184.0
FINNEAS,2019-06-17 22:09,0,Break My Heart Again,0.483,238013.0
Gerardo Ortiz,2019-06-17 22:12,0,¿Por Qué Terminamos?,0.891,181680.0
Eminem,2019-06-17 22:16,0,Fall,0.535,262494.0
Aventura,2019-06-17 22:21,0,Un Beso,0.715,263347.0
AJR,2019-06-17 22:25,0,Come Hang Out,0.386,266240.0
Marshmello,2019-06-17 22:29,0,Happier,0.671,214290.0
Regulo Caro,2019-06-17 22:50,0,Piénsalo Bien,0.964,195152.0
Towkio,2019-06-17 22:50,0,Drift,0.155,169853.0
Zack Fox,2019-06-17 22:53,0,Square Up,0.616,132923.0
Alex Newell,2019-06-17 22:57,0,Nobody to Love,0.537,205133.0
Zack Fox,2019-06-17 22:58,0,Jesus Is The One (I Got Depression),0.327,112800.0
Oliver Tree,2019-06-17 23:01,0,Miracle Man,0.687,124579.0
Comethazine,2019-06-17 23:02,0,Demi,0.309,98599.0
Saba,2019-06-18 01:08,0,Westside Bound 3,0.588,177246.0
Oliver Tree,2019-06-18 12:17,0,Miracle Man,0.687,124579.0
Hombres G,2019-06-18 12:17,0,Devuélveme a mi chica,0.503,194867.0
Eminem,2019-06-18 12:22,0,No Love,0.33,299507.0
